날짜,시간,PM10,PM25,오존,이산화질소,일산화탄소,아황산가스
2021-09-21,3,18,9,0.026,0.004,0.4,0.005
2021-09-21,4,24,15,0.017,0.006,0.4,0.005
2021-09-21,5,24,11,0.020,0.006,0.4,0.005
2021-09-21,6,20,13,0.017,0.006,0.4,0.005
2021-09-21,7,30,12,0.013,0.008,0.4,0.005
2021-09-21,8,27,16,0.012,0.007,0.5,0.005
2021-09-21,9,28,13,0.019,0.007,0.4,0.005
2021-09-21,10,26,16,0.025,0.006,0.4,0.005
2021-09-21,11,27,14,0.032,0.005,0.4,0.005
2021-09-21,12,19,8,0.026,0.007,0.4,0.005
2021-09-21,13,15,3,0.027,0.006,0.4,0.005
2021-09-21,14,13,6,0.032,0.005,0.4,0.005
2021-09-21,15,14,6,0.034,0.007,0.4,0.005
2021-09-21,16,12,7,0.037,0.007,0.5,0.005
2021-09-21,17,15,6,0.036,0.008,0.5,0.005
2021-09-21,18,14,7,0.037,0.007,0.5,0.005
2021-09-21,19,18,5,0.030,0.006,0.5,0.005
2021-09-21,20,20,12,0.026,0.005,0.5,0.005
2021-09-21,21,19,13,0.024,0.005,0.5,0.005
2021-09-21,22,25,9,0.026,0.005,0.5,0.005
2021-09-21,23,23,6,0.024,0.005,0.5,0.005
2021-09-21,24,23,13,0.023,0.007,0.5,0.005
2021-09-22,1,26,9,0.011,0.014,0.6,0.005
2021-09-22,2,26,11,0.013,0.014,0.6,0.005
2021-09-22,3,25,12,0.018,0.009,0.6,0.005
2021-09-22,4,22,9,0.018,0.009,0.6,0.005
2021-09-22,5,19,9,0.023,0.005,0.5,0.005
2021-09-22,6,19,10,0.028,0.004,0.5,0.005
2021-09-22,7,18,11,0.020,0.007,0.5,0.005
2021-09-22,8,18,9,0.016,0.008,0.5,0.005
2021-09-22,9,24,9,0.026,0.007,0.5,0.005
2021-09-22,10,28,16,0.053,0.005,0.5,0.005
2021-09-22,11,32,21,0.059,0.006,0.5,0.005
2021-09-22,12,36,20,0.067,0.006,0.5,0.005
2021-09-22,13,37,17,0.071,0.004,0.5,0.005
2021-09-22,14,39,20,0.068,0.005,0.5,0.005
2021-09-22,15,28,16,0.068,0.004,0.5,0.005
2021-09-22,16,33,11,0.067,0.005,0.5,0.005
2021-09-22,17,19,14,0.065,0.005,0.4,0.005
2021-09-22,18,26,13,0.055,0.008,0.5,0.005
2021-09-22,19,23,11,0.050,0.008,0.5,0.005
2021-09-22,20,31,18,0.047,0.009,0.5,0.005
2021-09-22,21,22,13,0.049,0.005,0.5,0.005
2021-09-22,22,24,16,0.042,0.007,0.5,0.005
2021-09-22,23,24,16,0.050,0.007,0.5,0.005
2021-09-22,24,15,12,0.055,0.006,0.5,0.005
2021-09-23,1,21,10,0.052,0.003,0.4,0.005
2021-09-23,2,13,10,0.047,0.003,0.5,0.005
2021-09-23,3,18,7,0.049,0.003,0.5,0.005
2021-09-23,4,18,7,0.050,0.004,0.5,0.005
2021-09-23,5,19,10,0.038,0.007,0.5,0.005
2021-09-23,6,16,10,0.036,0.007,0.5,0.005
2021-09-23,7,20,7,0.031,0.012,0.5,0.005
2021-09-23,8,19,8,0.033,0.015,0.5,0.005
2021-09-23,9,20,10,0.037,0.014,0.5,0.005
2021-09-23,10,27,12,0.049,0.009,0.5,0.006
2021-09-23,11,18,7,0.055,0.007,0.4,0.006
2021-09-23,12,23,14,0.059,0.005,0.4,0.005
2021-09-23,13,21,12,0.060,0.005,0.4,0.005
2021-09-23,14,21,9,0.059,0.006,0.4,0.005
2021-09-23,15,19,14,0.060,0.006,0.4,0.005
2021-09-23,16,19,10,0.064,0.005,0.4,0.005
2021-09-23,17,21,9,0.063,0.006,0.4,0.005
2021-09-23,18,22,5,0.051,0.007,0.4,0.005
2021-09-23,19,27,7,0.044,0.005,0.4,0.005
2021-09-23,20,22,9,0.045,0.004,0.4,0.005
2021-09-23,21,21,10,0.039,0.008,0.4,0.005
2021-09-23,22,21,14,0.033,0.013,0.4,0.005
2021-09-23,23,20,12,0.036,0.007,0.4,0.005
2021-09-23,24,20,13,0.027,0.011,0.4,0.005
2021-09-24,1,24,16,0.032,0.005,0.4,0.005
2021-09-24,2,17,8,0.019,0.009,0.4,0.005
2021-09-24,3,23,7,0.018,0.007,0.4,0.005
2021-09-24,4,21,11,0.011,0.010,0.4,0.005
2021-09-24,5,22,17,0.012,0.009,0.4,0.005
2021-09-24,6,24,15,0.008,0.011,0.4,0.005
2021-09-24,7,24,16,0.009,0.011,0.4,0.005
2021-09-24,8,20,11,0.009,0.005,0.5,0.005
2021-09-24,9,28,15,0.013,0.006,0.5,0.005
2021-09-24,10,30,20,0.027,0.011,0.5,0.007
2021-09-24,11,32,21,0.041,0.007,0.4,0.005
2021-09-24,12,21,13,0.046,0.006,0.4,0.005
2021-09-24,13,19,10,0.045,0.005,0.4,0.005
2021-09-24,14,18,8,0.041,0.005,0.4,0.006
2021-09-24,15,15,6,0.041,0.006,0.4,0.005
2021-09-24,16,15,5,0.036,0.008,0.4,0.005
2021-09-24,17,15,6,0.032,0.009,0.5,0.005
2021-09-24,18,15,4,0.029,0.010,0.5,0.005
2021-09-24,19,18,5,0.025,0.011,0.5,0.005
2021-09-24,20,13,7,0.020,0.007,0.5,0.005
2021-09-24,21,15,12,0.018,0.006,0.4,0.005
2021-09-24,22,19,9,0.014,0.009,0.5,0.005
2021-09-24,23,19,8,0.013,0.009,0.4,0.005
2021-09-24,24,20,6,0.013,0.008,0.4,0.005
2021-09-25,1,13,4,0.007,0.011,0.5,0.005
2021-09-25,2,17,5,0.007,0.010,0.5,0.005
2021-09-25,3,16,6,0.009,0.009,0.4,0.005
2021-09-25,4,17,6,0.007,0.010,0.4,0.005
2021-09-25,5,16,6,0.005,0.010,0.5,0.005
2021-09-25,6,17,8,0.012,0.010,0.4,0.005
2021-09-25,7,20,5,0.018,0.010,0.4,0.005
2021-09-25,8,10,7,0.024,0.009,0.4,0.005
2021-09-25,9,15,6,0.037,0.005,0.4,0.005
2021-09-25,10,14,8,0.033,0.006,0.4,0.005
2021-09-25,11,15,6,0.034,0.005,0.4,0.005
2021-09-25,12,7,5,0.037,0.005,0.4,0.005
2021-09-25,13,11,3,0.037,0.006,0.5,0.005
2021-09-25,14,20,7,0.037,0.006,0.5,0.006
2021-09-25,15,26,7,0.037,0.006,0.5,0.006
2021-09-25,16,20,10,0.039,0.006,0.4,0.006
2021-09-25,17,25,10,0.039,0.005,0.4,0.005
2021-09-25,18,22,6,0.036,0.006,0.4,0.005
2021-09-25,19,25,4,0.036,0.005,0.4,0.005
2021-09-25,20,22,8,0.038,0.004,0.4,0.005
2021-09-25,21,17,5,0.037,0.004,0.4,0.005
2021-09-25,22,19,6,0.036,0.003,0.4,0.005
2021-09-25,23,22,9,0.039,0.003,0.4,0.005
2021-09-25,24,18,8,0.034,0.004,0.4,0.005
2021-09-26,1,14,8,0.024,0.005,0.4,0.005
2021-09-26,2,22,4,0.021,0.005,0.4,0.005
2021-09-26,3,21,4,0.022,0.004,0.4,0.005
2021-09-26,4,21,4,0.016,0.005,0.4,0.005
2021-09-26,5,19,6,0.015,0.005,0.4,0.005
2021-09-26,6,18,6,0.015,0.006,0.4,0.005
2021-09-26,7,19,4,0.015,0.006,0.4,0.005
2021-09-26,8,16,6,0.017,0.006,0.4,0.005
2021-09-26,9,17,8,0.026,0.005,0.4,0.005
2021-09-26,10,26,5,0.038,0.003,0.4,0.005
2021-09-26,11,18,7,0.041,0.003,0.4,0.005
2021-09-26,12,14,7,0.045,0.003,0.4,0.005
2021-09-26,13,17,5,0.045,0.003,0.4,0.005
2021-09-26,14,17,4,0.042,0.004,0.4,0.005
2021-09-26,15,20,8,0.041,0.003,0.4,0.005
2021-09-26,16,14,4,0.041,0.004,0.4,0.005
2021-09-26,17,17,4,0.040,0.005,0.4,0.006
2021-09-26,18,12,14,0.038,0.006,0.4,0.005
2021-09-26,19,12,7,0.036,0.007,0.4,0.005
2021-09-26,20,19,4,0.034,0.007,0.4,0.005
2021-09-26,21,15,4,0.035,0.005,0.4,0.005
2021-09-26,22,16,3,0.035,0.005,0.4,0.005
2021-09-26,23,13,4,0.030,0.006,0.4,0.005
2021-09-26,24,12,4,0.038,0.003,0.4,0.005
2021-09-27,1,12,4,0.028,0.006,0.4,0.005
2021-09-27,2,15,4,0.017,0.008,0.4,0.005
2021-09-27,3,17,5,0.017,0.008,0.4,0.005
2021-09-27,4,14,6,0.016,0.008,0.4,0.005
2021-09-27,5,15,6,0.015,0.007,0.4,0.005
2021-09-27,6,17,4,0.015,0.008,0.4,0.005
2021-09-27,7,15,3,0.013,0.010,0.4,0.005
2021-09-27,8,,3,0.013,0.011,0.4,0.005
2021-09-27,9,17,8,0.016,0.012,0.4,0.005
2021-09-27,10,21,7,0.020,0.013,0.4,0.005
2021-09-27,11,27,6,0.029,0.010,0.4,0.005
2021-09-27,12,15,9,0.032,0.008,0.4,0.005
2021-09-27,13,20,7,0.036,0.008,0.4,0.006
2021-09-27,14,17,5,0.038,0.008,0.4,0.005
2021-09-27,15,21,6,0.044,0.006,0.4,0.005
2021-09-27,16,22,13,0.044,0.006,0.4,0.005
2021-09-27,17,21,10,0.040,0.007,0.4,0.005
2021-09-27,18,15,7,0.040,0.007,0.4,0.005
2021-09-27,19,18,6,0.038,0.008,0.4,0.005
2021-09-27,20,16,8,0.037,0.008,0.4,0.005
2021-09-27,21,20,5,0.038,0.005,0.4,0.005
2021-09-27,22,14,3,0.037,0.005,0.4,0.005
2021-09-27,23,10,3,0.037,0.005,0.4,0.005
2021-09-27,24,16,6,0.036,0.004,0.4,0.005
2021-09-28,1,15,7,0.033,0.003,0.4,0.005
2021-09-28,2,12,5,0.034,0.004,0.4,0.005
2021-09-28,3,18,6,0.030,0.005,0.4,0.005
2021-09-28,4,19,8,0.019,0.009,0.4,0.005
2021-09-28,5,22,14,0.011,0.012,0.4,0.005
2021-09-28,6,18,12,0.013,0.010,0.4,0.005
2021-09-28,7,19,12,0.014,0.011,0.4,0.005
2021-09-28,8,22,10,0.010,0.013,0.4,0.005
2021-09-28,9,27,18,0.022,0.011,0.4,0.005
2021-09-28,10,18,11,0.035,0.008,0.4,0.005
2021-09-28,11,16,6,0.036,0.006,0.4,0.005
2021-09-28,12,20,9,0.037,0.006,0.4,0.005
2021-09-28,13,24,11,0.045,0.005,0.4,0.005
2021-09-28,14,22,7,0.046,0.006,0.5,0.005
2021-09-28,15,26,15,0.045,0.007,0.5,0.005
2021-09-28,16,28,20,0.043,0.008,0.5,0.005
2021-09-28,17,29,10,0.040,0.008,0.4,0.005
2021-09-28,18,32,17,0.038,0.009,0.4,0.005
2021-09-28,19,24,9,0.038,0.008,0.4,0.005
2021-09-28,20,21,8,0.039,0.006,0.4,0.005
2021-09-28,21,19,6,0.040,0.005,0.4,0.005
2021-09-28,22,21,5,0.040,0.004,0.4,0.005
2021-09-28,23,25,7,0.039,0.004,0.4,0.005
2021-09-28,24,20,5,0.038,0.004,0.4,0.005
2021-09-29,1,17,7,0.037,0.004,0.4,0.005
2021-09-29,2,20,6,0.037,0.004,0.4,0.005
2021-09-29,3,15,5,0.033,0.004,0.4,0.005
2021-09-29,4,13,8,0.023,0.007,0.4,0.005
2021-09-29,5,17,6,0.022,0.006,0.4,0.005
2021-09-29,6,17,13,0.021,0.007,0.4,0.005
2021-09-29,7,25,15,0.016,0.009,0.4,0.005
2021-09-29,8,26,13,0.014,0.009,0.4,0.005
2021-09-29,9,27,11,0.015,0.010,0.5,0.006
2021-09-29,10,27,19,0.014,0.012,0.5,0.005
2021-09-29,11,31,20,0.015,0.013,0.5,0.005
2021-09-29,12,29,17,0.018,0.014,0.5,0.005
2021-09-29,13,35,20,0.026,0.012,0.5,0.005
2021-09-29,14,31,22,0.041,0.007,0.4,0.005
2021-09-29,15,27,14,0.040,0.008,0.4,0.005
2021-09-29,16,22,17,0.034,0.012,0.4,0.005
2021-09-29,17,23,11,0.025,0.015,0.4,0.005
2021-09-29,18,26,14,0.020,0.018,0.5,0.005
2021-09-29,19,25,11,0.013,0.022,0.5,0.005
2021-09-29,20,24,13,0.029,0.016,0.4,0.005
2021-09-29,21,21,11,0.038,0.010,0.4,0.005
2021-09-29,22,21,9,0.037,0.005,0.4,0.005
2021-09-29,23,18,5,0.037,0.004,0.4,0.005
2021-09-29,24,13,6,0.031,0.006,0.4,0.005
2021-09-30,1,16,5,0.027,0.007,0.4,0.005
2021-09-30,2,21,3,0.031,0.006,0.4,0.005
2021-09-30,3,20,4,0.030,0.009,0.4,0.005
2021-09-30,4,18,7,0.029,0.008,0.4,0.005
2021-09-30,5,18,6,0.037,0.004,0.4,0.005
2021-09-30,6,19,6,0.043,0.005,0.4,0.005
2021-09-30,7,18,4,0.036,0.008,0.4,0.005
2021-09-30,8,13,2,0.025,0.014,0.4,0.005
2021-09-30,9,17,2,0.032,0.007,0.4,0.005
2021-09-30,10,17,6,0.037,0.006,0.4,0.005
2021-09-30,11,21,9,0.039,0.007,0.4,0.005
2021-09-30,12,20,9,0.047,0.005,0.4,0.005
2021-09-30,13,11,8,0.049,0.004,0.4,0.005
2021-09-30,14,15,6,0.051,0.004,0.4,0.005
2021-09-30,15,9,3,0.051,0.005,0.4,0.005
2021-09-30,16,14,1,0.051,0.005,0.4,0.005
2021-09-30,17,13,6,0.050,0.006,0.4,0.005
2021-09-30,18,15,5,0.045,0.008,0.4,0.005
2021-09-30,19,12,9,0.040,0.009,0.4,0.005
2021-09-30,20,16,9,0.033,0.009,0.4,0.005
2021-09-30,21,17,5,0.034,0.007,0.4,0.005
2021-09-30,22,17,7,0.029,0.004,0.4,0.005
2021-09-30,23,15,8,0.028,0.004,0.4,0.005
2021-09-30,24,12,5,0.028,0.003,0.4,0.005
2021-10-01,1,11,2,0.023,0.004,0.4,0.005
2021-10-01,2,17,3,0.013,0.007,0.4,0.005
2021-10-01,3,15,6,0.007,0.009,0.4,0.005
2021-10-01,4,22,10,0.005,0.009,0.4,0.005
2021-10-01,5,16,7,0.006,0.008,0.4,0.005
2021-10-01,6,16,5,0.005,0.007,0.4,0.005
2021-10-01,7,17,4,0.006,0.009,0.5,0.005
2021-10-01,8,15,14,0.008,0.009,0.4,0.005
2021-10-01,9,19,9,0.010,0.010,0.4,0.005
2021-10-01,10,17,8,0.011,0.009,0.4,0.005
2021-10-01,11,26,12,0.017,0.008,0.5,0.005
2021-10-01,12,31,19,0.031,0.014,0.5,0.005
2021-10-01,13,30,18,0.046,0.011,0.4,0.005
2021-10-01,14,28,16,0.055,0.004,0.4,0.005
2021-10-01,15,21,9,0.058,0.005,0.4,0.005
2021-10-01,16,20,8,0.064,0.007,0.4,0.005
2021-10-01,17,23,12,0.073,0.012,0.4,0.005
2021-10-01,18,33,19,0.056,0.012,0.4,0.005
2021-10-01,19,52,20,0.046,0.008,0.4,0.005
2021-10-01,20,29,17,0.044,0.006,0.4,0.005
2021-10-01,21,30,22,0.038,0.009,0.4,0.005
2021-10-01,22,27,18,0.033,0.011,0.4,0.005
2021-10-01,23,30,18,0.025,0.012,0.5,0.005
2021-10-01,24,25,12,0.019,0.012,0.5,0.005
2021-10-02,1,40,22,0.012,0.014,0.5,0.005
2021-10-02,2,37,20,0.011,0.010,0.5,0.005
2021-10-02,3,29,15,0.011,0.011,0.5,0.005
2021-10-02,4,31,21,0.016,0.009,0.5,0.005
2021-10-02,5,35,24,0.017,0.008,0.5,0.005
2021-10-02,6,38,19,0.009,0.010,0.5,0.005
2021-10-02,7,34,18,0.009,0.009,0.5,0.005
2021-10-02,8,34,22,0.008,0.006,0.5,0.005
2021-10-02,9,42,26,0.016,0.009,0.5,0.005
2021-10-02,10,44,36,0.025,0.013,0.6,0.006
2021-10-02,11,55,35,0.045,0.014,0.6,0.006
2021-10-02,12,54,39,0.066,0.012,0.5,0.006
2021-10-02,13,50,37,0.076,0.010,0.5,0.006
2021-10-02,14,51,32,0.078,0.006,0.5,0.005
2021-10-02,15,40,17,0.077,0.005,0.5,0.005
2021-10-02,16,39,16,0.076,0.006,0.5,0.005
2021-10-02,17,35,18,0.071,0.006,0.5,0.005
2021-10-02,18,41,18,0.056,0.005,0.5,0.005
2021-10-02,19,39,20,0.055,0.006,0.5,0.005
2021-10-02,20,33,20,0.056,0.005,0.5,0.005
2021-10-02,21,32,22,0.041,0.009,0.5,0.005
2021-10-02,22,39,27,0.045,0.005,0.5,0.005
2021-10-02,23,30,19,0.021,0.015,0.5,0.005
2021-10-02,24,34,27,0.033,0.006,0.5,0.005
2021-10-03,1,35,19,0.025,0.008,0.5,0.005
2021-10-03,2,35,21,0.014,0.009,0.5,0.005
2021-10-03,3,35,28,0.015,0.008,0.5,0.005
2021-10-03,4,40,23,0.009,0.009,0.5,0.005
2021-10-03,5,39,26,0.009,0.009,0.5,0.005
2021-10-03,6,30,23,0.006,0.009,0.5,0.005
2021-10-03,7,32,20,0.007,0.008,0.5,0.005
2021-10-03,8,31,20,0.012,0.006,0.5,0.005
2021-10-03,9,41,25,0.015,0.005,0.5,0.005
2021-10-03,10,41,28,0.033,0.007,0.5,0.005
2021-10-03,11,44,27,0.056,0.007,0.5,0.006
2021-10-03,12,44,29,0.072,0.007,0.5,0.006
2021-10-03,13,41,31,0.076,0.006,0.5,0.006
2021-10-03,14,37,20,0.076,0.006,0.5,0.006
2021-10-03,15,36,22,0.067,0.005,0.4,0.005
2021-10-03,16,31,12,0.067,0.006,0.4,0.005
2021-10-03,17,36,17,0.063,0.010,0.5,0.005
2021-10-03,18,37,17,0.062,0.010,0.5,0.005
2021-10-03,19,35,17,0.056,0.005,0.5,0.005
2021-10-03,20,34,23,0.063,0.004,0.5,0.005
2021-10-03,21,37,25,0.060,0.004,0.5,0.005
2021-10-03,22,38,22,0.051,0.007,0.5,0.005
2021-10-03,23,37,21,0.025,0.018,0.5,0.005
2021-10-03,24,38,28,0.016,0.014,0.5,0.005
2021-10-04,1,43,27,0.014,0.015,0.5,0.005
2021-10-04,2,43,27,0.014,0.012,0.5,0.005
2021-10-04,3,36,26,0.015,0.009,0.5,0.006
2021-10-04,4,33,21,0.012,0.012,0.5,0.005
2021-10-04,5,38,27,0.011,0.012,0.5,0.005
2021-10-04,6,31,19,0.006,0.010,0.5,0.005
2021-10-04,7,38,19,0.006,0.008,0.5,0.005
2021-10-04,8,40,23,0.007,0.006,0.5,0.005
2021-10-04,9,44,25,0.011,0.005,0.5,0.006
2021-10-04,10,56,30,0.025,0.012,0.5,0.006
2021-10-04,11,55,33,0.046,0.010,0.4,0.006
2021-10-04,12,51,25,0.057,0.005,0.4,0.006
2021-10-04,13,50,23,0.059,0.004,0.4,0.006
2021-10-04,14,51,23,0.062,,0.4,0.006
2021-10-04,15,53,23,0.063,,0.4,0.006
2021-10-04,16,53,22,0.062,,0.4,0.006
2021-10-04,17,57,26,0.058,,0.4,0.006
2021-10-04,18,53,26,0.054,,0.4,0.006
2021-10-04,19,54,27,0.052,,0.4,0.006
2021-10-04,20,53,21,0.045,,0.4,0.006
2021-10-04,21,45,26,0.042,,0.4,0.006
2021-10-04,22,44,21,0.037,,0.4,0.006
2021-10-04,23,42,21,0.036,,0.4,0.005
2021-10-04,24,39,16,0.036,,0.4,0.005
2021-10-05,1,38,14,0.037,,0.4,0.005
2021-10-05,2,38,9,0.031,,0.4,0.005
2021-10-05,3,33,12,0.030,,0.4,0.005
2021-10-05,4,34,19,0.023,,0.4,0.005
2021-10-05,5,34,19,0.024,,0.4,0.005
2021-10-05,6,30,17,0.018,,0.4,0.005
2021-10-05,7,36,18,0.009,,0.5,0.005
2021-10-05,8,31,20,0.013,,0.5,0.005
2021-10-05,9,37,15,0.012,,0.5,0.006
2021-10-05,10,54,28,0.036,,0.5,0.006
2021-10-05,11,54,24,0.043,,0.4,0.006
2021-10-05,12,40,20,0.052,,0.4,0.006
2021-10-05,13,35,19,0.059,,0.4,0.006
2021-10-05,14,36,22,0.057,,0.4,0.006
2021-10-05,15,34,14,0.053,,0.4,0.006
2021-10-05,16,28,17,0.057,,0.4,0.006
2021-10-05,17,30,16,0.062,,0.4,0.006
2021-10-05,18,38,14,0.050,,0.4,0.005
2021-10-05,19,51,23,0.043,,0.4,0.005
2021-10-05,20,30,12,0.034,,0.4,0.005
2021-10-05,21,33,17,0.036,,0.4,0.005
2021-10-05,22,33,9,0.037,,0.4,0.005
2021-10-05,23,29,11,0.038,,0.4,0.005
2021-10-05,24,22,12,0.039,,0.4,0.005
2021-10-06,1,23,10,0.038,,0.4,0.005
2021-10-06,2,27,10,0.037,,0.4,0.005
2021-10-06,3,29,12,0.032,,0.4,0.005
2021-10-06,4,21,10,0.024,,0.4,0.005
2021-10-06,5,29,10,0.031,,0.4,0.005
2021-10-06,6,23,14,0.029,,0.4,0.005
2021-10-06,7,24,9,0.016,,0.4,0.005
2021-10-06,8,28,6,0.016,,0.4,0.005
2021-10-06,9,30,12,0.033,,0.4,0.005
2021-10-06,10,27,13,0.038,,0.4,0.005
2021-10-06,11,33,10,0.040,,0.4,0.005
2021-10-06,12,28,10,0.044,,0.4,0.005
2021-10-06,13,24,11,0.043,,0.4,0.005
2021-10-06,14,16,9,0.044,,0.4,0.005
2021-10-06,15,15,4,0.040,,0.4,0.005
2021-10-06,16,9,2,0.037,,0.4,0.005
2021-10-06,17,9,3,0.036,,0.4,0.005
2021-10-06,18,15,3,0.031,,0.4,0.005
2021-10-06,19,12,2,0.029,,0.5,0.006
2021-10-06,20,16,11,0.033,,0.4,0.005
2021-10-06,21,14,6,0.030,,0.4,0.005
2021-10-06,22,12,2,0.031,,0.4,0.005
2021-10-06,23,9,6,0.030,,0.4,0.005
2021-10-06,24,14,4,0.025,,0.4,0.005
2021-10-07,1,12,6,0.018,,0.4,0.005
2021-10-07,2,13,5,0.019,,0.4,0.005
2021-10-07,3,9,5,0.017,,0.4,0.005
2021-10-07,4,14,6,0.018,,0.4,0.005
2021-10-07,5,16,6,0.018,,0.4,0.005
2021-10-07,6,11,3,0.016,,0.4,0.005
2021-10-07,7,17,1,0.011,,0.4,0.005
2021-10-07,8,15,6,0.010,,0.4,0.005
2021-10-07,9,28,11,0.014,,0.4,0.005
2021-10-07,10,27,11,0.023,,0.4,0.005
2021-10-07,11,30,19,0.041,,0.4,0.005
2021-10-07,12,28,24,0.054,,0.4,0.006
2021-10-07,13,37,16,0.070,,0.5,0.006
2021-10-07,14,42,26,0.089,,0.5,0.006
2021-10-07,15,41,28,0.081,,0.4,0.006
2021-10-07,16,41,24,0.079,,0.5,0.006
2021-10-07,17,41,27,0.067,,0.4,0.006
2021-10-07,18,41,23,0.052,,0.4,0.005
2021-10-07,19,52,32,0.052,,0.4,0.005
2021-10-07,20,37,29,0.047,,0.4,0.005
2021-10-07,21,29,15,0.042,,0.4,0.005
2021-10-07,22,26,20,0.040,,0.4,0.005
2021-10-07,23,28,17,0.035,,0.4,0.005
2021-10-07,24,30,17,0.036,,0.4,0.005
2021-10-08,1,28,14,0.032,,0.4,0.005
2021-10-08,2,31,16,0.031,,0.4,0.005
2021-10-08,3,27,14,0.037,,0.4,0.005
2021-10-08,4,25,16,0.035,,0.4,0.005
2021-10-08,5,21,16,0.038,,0.4,0.005
2021-10-08,6,25,12,0.033,,0.4,0.005
2021-10-08,7,26,10,0.031,,0.4,0.005
2021-10-08,8,20,10,0.030,,0.4,0.005
2021-10-08,9,19,6,0.037,,0.4,0.005
2021-10-08,10,14,6,0.038,,0.4,0.005
2021-10-08,11,13,6,0.034,,0.4,0.005
2021-10-08,12,20,8,0.044,,0.4,0.006
2021-10-08,13,18,6,0.043,,0.4,0.005
2021-10-08,14,14,3,0.043,,0.4,0.006
2021-10-08,15,16,2,0.038,,0.4,0.006
2021-10-08,16,13,5,0.035,,0.4,0.006
2021-10-08,17,17,8,0.037,,0.4,0.006
2021-10-08,18,14,9,0.032,,0.4,0.005
2021-10-08,19,17,6,0.029,,0.4,0.005
2021-10-08,20,14,8,0.029,,0.4,0.005
2021-10-08,21,17,11,0.030,,0.4,0.005
2021-10-08,22,16,9,0.032,,0.4,0.005
2021-10-08,23,18,10,0.034,,0.4,0.005
2021-10-08,24,16,6,0.035,,0.4,0.005
2021-10-09,1,12,2,0.038,,0.4,0.005
2021-10-09,2,11,4,0.041,,0.4,0.005
2021-10-09,3,13,6,0.033,,0.4,0.005
2021-10-09,4,16,6,0.030,,0.4,0.005
2021-10-09,5,15,3,0.019,,0.4,0.005
2021-10-09,6,17,5,0.023,,0.4,0.005
2021-10-09,7,13,5,0.039,,0.4,0.005
2021-10-09,8,12,8,0.037,,0.4,0.005
2021-10-09,9,15,10,0.023,,0.4,0.005
2021-10-09,10,22,9,0.046,,0.4,0.006
2021-10-09,11,20,14,0.047,,0.4,0.006
2021-10-09,12,28,20,0.048,,0.5,0.006
2021-10-09,13,25,17,0.054,,0.5,0.006
2021-10-09,14,35,26,0.057,,0.4,0.006
2021-10-09,15,36,25,0.052,,0.4,0.006
2021-10-09,16,28,16,0.049,,0.4,0.006
2021-10-09,17,29,19,0.048,,0.4,0.005
2021-10-09,18,28,21,0.043,,0.4,0.005
2021-10-09,19,23,16,0.041,,0.5,0.005
2021-10-09,20,24,8,0.041,,0.4,0.005
2021-10-09,21,26,12,0.038,,0.4,0.005
2021-10-09,22,33,17,0.036,,0.5,0.005
2021-10-09,23,31,17,0.036,,0.5,0.005
2021-10-09,24,44,17,0.035,,0.4,0.005
2021-10-10,1,37,22,0.028,,0.4,0.005
2021-10-10,2,31,16,0.016,,0.5,0.005
2021-10-10,3,30,22,0.019,,0.4,0.005
2021-10-10,4,30,19,0.016,,0.4,0.005
2021-10-10,5,41,19,0.019,,0.5,0.005
2021-10-10,6,38,26,0.025,,0.5,0.005
2021-10-10,7,28,16,0.022,,0.5,0.005
2021-10-10,8,37,23,0.020,,0.5,0.005
2021-10-10,9,31,24,0.018,,0.4,0.005
2021-10-10,10,26,23,0.020,,0.5,0.005
2021-10-10,11,39,26,0.033,,0.5,0.006
2021-10-10,12,40,25,0.053,,0.4,0.006
2021-10-10,13,35,22,0.059,,0.4,0.006
2021-10-10,14,35,21,0.058,,0.4,0.006
2021-10-10,15,27,17,0.051,,0.4,0.007
2021-10-10,16,19,13,0.055,,0.5,0.007
2021-10-10,17,28,20,0.055,,0.5,0.008
2021-10-10,18,33,15,0.055,,0.5,0.009
2021-10-10,19,33,22,0.055,,0.5,0.008
2021-10-10,20,32,23,0.049,,0.5,0.007
2021-10-10,21,32,18,0.039,,0.4,0.006
2021-10-10,22,27,14,0.040,,0.4,0.006
2021-10-10,23,27,17,0.038,,0.4,0.006
2021-10-10,24,25,16,0.037,,0.4,0.006
2021-10-11,1,27,13,0.033,,0.4,0.005
2021-10-11,2,19,10,0.025,,0.4,0.005
2021-10-11,3,23,19,0.026,,0.4,0.005
2021-10-11,4,25,11,0.031,,0.5,0.005
2021-10-11,5,16,9,0.031,,0.5,0.005
2021-10-11,6,11,6,0.030,,0.5,0.005
2021-10-11,7,8,4,0.030,,0.5,0.005
2021-10-11,8,11,9,0.029,,0.5,0.005
2021-10-11,9,19,7,0.026,,0.5,0.005
2021-10-11,10,18,5,0.027,,0.4,0.005
2021-10-11,11,16,6,0.031,,0.4,0.005
2021-10-11,12,18,6,0.032,,0.4,0.005
2021-10-11,13,15,6,0.034,,0.4,0.005
2021-10-11,14,12,4,0.036,,0.4,0.005
2021-10-11,15,14,2,0.035,,0.4,0.005
2021-10-11,16,17,2,0.036,,0.4,0.005
2021-10-11,17,16,1,0.038,,0.4,0.005
2021-10-11,18,14,6,0.032,,0.4,0.005
2021-10-11,19,15,7,0.030,,0.4,0.005
2021-10-11,20,10,6,0.024,,0.4,0.005
2021-10-11,21,13,5,0.033,,0.4,0.005
